DBN,School Name,Year,% English Language Learners
07X369,Young Leaders Elementary School,2019-20,0.22580644488334656
07X369,Young Leaders Elementary School,2020-21,0.24418604373931885
07X369,Young Leaders Elementary School,2021-22,0.21834060549736023
07X369,Young Leaders Elementary School,2022-23,0.1658986210823059
07X379,Jill Chaifetz Transfer High School,2018-19,0.08181817829608917
07X379,Jill Chaifetz Transfer High School,2019-20,0.09569378197193146
07X379,Jill Chaifetz Transfer High School,2020-21,0.12980769574642181
07X379,Jill Chaifetz Transfer High School,2021-22,0.12060301750898361
07X379,Jill Chaifetz Transfer High School,2022-23,0.1111111119389534
07X381,Bronx Haven High School,2018-19,0.07784431427717209
07X381,Bronx Haven High School,2019-20,0.12426035851240158
07X381,Bronx Haven High School,2020-21,0.10256410390138626
07X381,Bronx Haven High School,2021-22,0.05833333358168602
07X381,Bronx Haven High School,2022-23,0.10144927352666855
07X427,Community School for Social Justice,2018-19,0.20489296317100525
07X427,Community School for Social Justice,2019-20,0.23225806653499603
07X427,Community School for Social Justice,2020-21,0.2215743511915207
07X427,Community School for Social Justice,2021-22,0.20640569925308228
07X427,Community School for Social Justice,2022-23,0.18518517911434174
07X473,Mott Haven Village Preparatory High School,2018-19,0.20000000298023224
07X473,Mott Haven Village Preparatory High School,2019-20,0.15562914311885834
07X473,Mott Haven Village Preparatory High School,2020-21,0.1462450623512268
07X473,Mott Haven Village Preparatory High School,2021-22,0.16500000655651093
07X473,Mott Haven Village Preparatory High School,2022-23,0.1371428519487381
07X495,University Heights Secondary School,2018-19,0.02504817023873329
07X495,University Heights Secondary School,2019-20,0.030981067568063736
07X495,University Heights Secondary School,2020-21,0.03350083902478218
07X495,University Heights Secondary School,2021-22,0.03490401431918144
07X495,University Heights Secondary School,2022-23,0.04210526496171951
07X500,Hostos-Lincoln Academy of Science,2018-19,0.03290676325559616
07X500,Hostos-Lincoln Academy of Science,2019-20,0.029906542971730232
07X500,Hostos-Lincoln Academy of Science,2020-21,0.047451671212911606
07X500,Hostos-Lincoln Academy of Science,2021-22,0.05677655711770058
07X500,Hostos-Lincoln Academy of Science,2022-23,0.07003890722990036
07X522,Bronx Design and Construction Academy,2018-19,0.16814158856868744
07X522,Bronx Design and Construction Academy,2019-20,0.0890052393078804
07X522,Bronx Design and Construction Academy,2020-21,0.12374582141637802
07X522,Bronx Design and Construction Academy,2021-22,0.13178294897079468
07X522,Bronx Design and Construction Academy,2022-23,0.15789473056793213
07X527,Bronx Leadership Academy II High School,2018-19,0.13111546635627747
07X527,Bronx Leadership Academy II High School,2019-20,0.12903225421905518
07X527,Bronx Leadership Academy II High School,2020-21,0.12424849718809128
07X527,Bronx Leadership Academy II High School,2021-22,0.12393162399530411
07X527,Bronx Leadership Academy II High School,2022-23,0.13546797633171082
07X533,Learning Through Play Pre-K Center,2018-19,0
07X533,Learning Through Play Pre-K Center,2019-20,0
07X533,Learning Through Play Pre-K Center,2020-21,0
07X533,Learning Through Play Pre-K Center,2021-22,0
07X533,Learning Through Play Pre-K Center,2022-23,0
07X548,Careers in Sports High School,2018-19,0.17424242198467255
07X548,Careers in Sports High School,2019-20,0.1643286645412445
07X548,Careers in Sports High School,2020-21,0.16129031777381897
07X548,Careers in Sports High School,2021-22,0.16179336607456207
07X548,Careers in Sports High School,2022-23,0.17209301888942719
07X551,The Urban Assembly Bronx Academy of Letters,2018-19,0.136286199092865
07X551,The Urban Assembly Bronx Academy of Letters,2019-20,0.13651877641677856
07X551,The Urban Assembly Bronx Academy of Letters,2020-21,0.1538461595773697
07X551,The Urban Assembly Bronx Academy of Letters,2021-22,0.15130434930324554
07X551,The Urban Assembly Bronx Academy of Letters,2022-23,0.13577981293201447
07X557,Mott Haven Community High School,2018-19,0.10288065671920776
07X557,Mott Haven Community High School,2019-20,0.10245901346206665
07X557,Mott Haven Community High School,2020-21,0.09311740845441818
07X557,Mott Haven Community High School,2021-22,0.1349206417798996
07X557,Mott Haven Community High School,2022-23,0.07883817702531815
07X584,I.S. 584,2018-19,0.24696356058120728
07X584,I.S. 584,2019-20,0.2388664036989212
07X584,I.S. 584,2020-21,0.208695650100708
07X584,I.S. 584,2021-22,0.1690140813589096
07X584,I.S. 584,2022-23,0.18390804529190063
07X600,Alfred E. Smith Career and Technical Education Hig,2018-19,0.1934065967798233
07X600,Alfred E. Smith Career and Technical Education Hig,2019-20,0.16781608760356903
07X600,Alfred E. Smith Career and Technical Education Hig,2020-21,0.19594594836235046
07X600,Alfred E. Smith Career and Technical Education Hig,2021-22,0.16743119060993195
07X600,Alfred E. Smith Career and Technical Education Hig,2022-23,0.13202933967113495
07X625,Bronx Legacy High School,2020-21,0.03921568766236305
07X625,Bronx Legacy High School,2021-22,0.10256410390138626
07X625,Bronx Legacy High School,2022-23,0.15976330637931824
07X670,Health Opportunities High School,2018-19,0.1368209272623062
07X670,Health Opportunities High School,2019-20,0.11974789947271347
07X670,Health Opportunities High School,2020-21,0.10594315081834793
07X670,Health Opportunities High School,2021-22,0.11186441034078598
07X670,Health Opportunities High School,2022-23,0.11210761964321136
08X014,P.S. X014 Senator John Calandra,2018-19,0.07401032745838165
08X014,P.S. X014 Senator John Calandra,2019-20,0.07815275341272354
08X014,P.S. X014 Senator John Calandra,2020-21,0.08275862038135529
08X014,P.S. X014 Senator John Calandra,2021-22,0.14121510088443756
08X014,P.S. X014 Senator John Calandra,2022-23,0.16155089437961578
08X036,P.S. 036 Unionport,2018-19,0.12827225029468536
08X036,P.S. 036 Unionport,2019-20,0.14552736282348633
08X036,P.S. 036 Unionport,2020-21,0.14403292536735535
08X036,P.S. 036 Unionport,2021-22,0.14346590638160706
08X036,P.S. 036 Unionport,2022-23,0.17280453443527222
08X048,P.S. 048 Joseph R. Drake,2018-19,0.227544903755188
08X048,P.S. 048 Joseph R. Drake,2019-20,0.2269170582294464
08X048,P.S. 048 Joseph R. Drake,2020-21,0.22953736782073975
08X048,P.S. 048 Joseph R. Drake,2021-22,0.2222222238779068
08X048,P.S. 048 Joseph R. Drake,2022-23,0.20997920632362366
08X062,P.S. 062 Inocensio Casanova,2018-19,0.12724551558494568
08X062,P.S. 062 Inocensio Casanova,2019-20,0.1324717253446579
08X062,P.S. 062 Inocensio Casanova,2020-21,0.13282732665538788
08X062,P.S. 062 Inocensio Casanova,2021-22,0.16023166477680206
08X062,P.S. 062 Inocensio Casanova,2022-23,0.13548387587070465
08X069,P.S. 069 Journey Prep School,2018-19,0.11764705926179886
08X069,P.S. 069 Journey Prep School,2019-20,0.13539966940879822
08X069,P.S. 069 Journey Prep School,2020-21,0.15575221180915833
08X069,P.S. 069 Journey Prep School,2021-22,0.18867924809455872
08X069,P.S. 069 Journey Prep School,2022-23,0.16498993337154388
08X071,P.S. 071 Rose E. Scala,2018-19,0.09636247903108597
08X071,P.S. 071 Rose E. Scala,2019-20,0.09828178584575653
08X071,P.S. 071 Rose E. Scala,2020-21,0.11434659361839294
08X071,P.S. 071 Rose E. Scala,2021-22,0.11955661326646805
08X071,P.S. 071 Rose E. Scala,2022-23,0.14745762944221497
08X072,P.S. 072 Dr. William Dorney,2018-19,0.04887714609503746
08X072,P.S. 072 Dr. William Dorney,2019-20,0.069672130048275
08X072,P.S. 072 Dr. William Dorney,2020-21,0.0786026194691658
08X072,P.S. 072 Dr. William Dorney,2021-22,0.08056872338056564
08X072,P.S. 072 Dr. William Dorney,2022-23,0.09060955792665482
08X075,P.S. 75 School of Research and Discovery,2018-19,0.15306122601032257
08X075,P.S. 75 School of Research and Discovery,2019-20,0.15946844220161438
08X075,P.S. 75 School of Research and Discovery,2020-21,0.1603773534297943
08X075,P.S. 75 School of Research and Discovery,2021-22,0.1927194893360138
08X075,P.S. 75 School of Research and Discovery,2022-23,0.18799999356269836
08X093,P.S. 093 Albert G. Oliver,2018-19,0.052785925567150116
08X093,P.S. 093 Albert G. Oliver,2019-20,0.05852417275309563
08X093,P.S. 093 Albert G. Oliver,2020-21,0.05602240934967995
08X093,P.S. 093 Albert G. Oliver,2021-22,0.04683195427060127
08X093,P.S. 093 Albert G. Oliver,2022-23,0.05797101557254791
08X100,P.S. 100 Isaac Clason,2018-19,0.08050089329481125
08X100,P.S. 100 Isaac Clason,2019-20,0.08302582800388336
08X100,P.S. 100 Isaac Clason,2020-21,0.08768656849861145
08X100,P.S. 100 Isaac Clason,2021-22,0.0951327458024025
08X100,P.S. 100 Isaac Clason,2022-23,0.11764705926179886
08X101,M.S. X101 Edward R. Byrne,2018-19,0.01284403633326292
08X101,M.S. X101 Edward R. Byrne,2019-20,0.020183486863970757
08X101,M.S. X101 Edward R. Byrne,2020-21,0.018248174339532852
08X101,M.S. X101 Edward R. Byrne,2021-22,0.01666666753590107
08X101,M.S. X101 Edward R. Byrne,2022-23,0.02238805964589119
08X107,P.S. 107,2018-19,0.11211573332548141
08X107,P.S. 107,2019-20,0.10034602135419846
08X107,P.S. 107,2020-21,0.11047618836164474
08X107,P.S. 107,2021-22,0.10000000149011612
08X107,P.S. 107,2022-23,0.0972222238779068
08X119,The Dr. Emmett W. Bassett School,2018-19,0.2752179205417633
08X119,The Dr. Emmett W. Bassett School,2019-20,0.25841185450553894
08X119,The Dr. Emmett W. Bassett School,2020-21,0.3053797483444214
08X119,The Dr. Emmett W. Bassett School,2021-22,0.2867383658885956
08X119,The Dr. Emmett W. Bassett School,2022-23,0.29908257722854614
08X123,J.H.S. 123 James M. Kieran,2018-19,0.2511961758136749
08X123,J.H.S. 123 James M. Kieran,2019-20,0.2591836750507355
08X123,J.H.S. 123 James M. Kieran,2020-21,0.25200000405311584
08X123,J.H.S. 123 James M. Kieran,2021-22,0.2770642340183258
08X123,J.H.S. 123 James M. Kieran,2022-23,0.28624534606933594
08X130,P.S. 130 Abram Stevens Hewitt,2018-19,0.18937644362449646
08X130,P.S. 130 Abram Stevens Hewitt,2019-20,0.22531644999980927
08X130,P.S. 130 Abram Stevens Hewitt,2020-21,0.19498607516288757
08X130,P.S. 130 Abram Stevens Hewitt,2021-22,0.1967741996049881
08X130,P.S. 130 Abram Stevens Hewitt,2022-23,0.22142857313156128
08X131,J.H.S. 131 Albert Einstein,2018-19,0.10229644924402237
08X131,J.H.S. 131 Albert Einstein,2019-20,0.09865470975637436
08X131,J.H.S. 131 Albert Einstein,2020-21,0.09200968593358994
08X131,J.H.S. 131 Albert Einstein,2021-22,0.12536443769931793
08X131,J.H.S. 131 Albert Einstein,2022-23,0.12893982231616974
08X138,P.S. 138 Samuel Randall,2018-19,0.07564296573400497
08X138,P.S. 138 Samuel Randall,2019-20,0.06591639667749405
08X138,P.S. 138 Samuel Randall,2020-21,0.06540447473526001
08X138,P.S. 138 Samuel Randall,2021-22,0.08128544688224792
08X138,P.S. 138 Samuel Randall,2022-23,0.0882352963089943
08X140,P.S. X140 The Eagle School,2018-19,0.09298531711101532
08X140,P.S. X140 The Eagle School,2019-20,0.08679927885532379
08X140,P.S. X140 The Eagle School,2020-21,0.08350730687379837
08X140,P.S. X140 The Eagle School,2021-22,0.09200968593358994
08X140,P.S. X140 The Eagle School,2022-23,0.11640211939811707
08X146,P.S. 146 Edward Collins,2018-19,0.1111111119389534
08X146,P.S. 146 Edward Collins,2019-20,0.13197968900203705
08X146,P.S. 146 Edward Collins,2020-21,0.12790697813034058
08X146,P.S. 146 Edward Collins,2021-22,0.15988372266292572
08X146,P.S. 146 Edward Collins,2022-23,0.15673981606960297
08X152,P.S. 152 Evergreen,2018-19,0.27506113052368164
08X152,P.S. 152 Evergreen,2019-20,0.2737939953804016
08X152,P.S. 152 Evergreen,2020-21,0.299719899892807
08X152,P.S. 152 Evergreen,2021-22,0.371191143989563
08X152,P.S. 152 Evergreen,2022-23,0.39176830649375916
08X182,P.S. 182,2018-19,0.07732634246349335
08X182,P.S. 182,2019-20,0.08504398912191391
08X182,P.S. 182,2020-21,0.07521367818117142
08X182,P.S. 182,2021-22,0.08644400537014008
08X182,P.S. 182,2022-23,0.0942184180021286
08X269,Bronx Studio School for Writers and Artists,2018-19,0.12248062342405319
08X269,Bronx Studio School for Writers and Artists,2019-20,0.12274958938360214
08X269,Bronx Studio School for Writers and Artists,2020-21,0.13679245114326477
08X269,Bronx Studio School for Writers and Artists,2021-22,0.13938412070274353
08X269,Bronx Studio School for Writers and Artists,2022-23,0.11889250576496124
08X282,Women's Academy of Excellence,2018-19,0.21370968222618103
08X282,Women's Academy of Excellence,2019-20,0.208695650100708
08X282,Women's Academy of Excellence,2020-21,0.2713567912578583
08X282,Women's Academy of Excellence,2021-22,0.25641027092933655
08X282,Women's Academy of Excellence,2022-23,0.19760479032993317
08X293,Renaissance High School for Musical Theater and th,2018-19,0.05869565159082413
08X293,Renaissance High School for Musical Theater and th,2019-20,0.03944315388798714
08X293,Renaissance High School for Musical Theater and th,2020-21,0.05369127541780472
08X293,Renaissance High School for Musical Theater and th,2021-22,0.05399060994386673
08X293,Renaissance High School for Musical Theater and th,2022-23,0.04964539036154747
08X301,M.S. 301 Paul L. Dunbar,2018-19,0.26446279883384705
08X301,M.S. 301 Paul L. Dunbar,2019-20,0.21608039736747742
08X301,M.S. 301 Paul L. Dunbar,2020-21,0.15508021414279938
08X301,M.S. 301 Paul L. Dunbar,2021-22,0.113772451877594
08X301,M.S. 301 Paul L. Dunbar,2022-23,0.11290322244167328
08X302,M.S. 302 Luisa Dessus Cruz,2018-19,0.21161825954914093
08X302,M.S. 302 Luisa Dessus Cruz,2019-20,0.20041322708129883
08X302,M.S. 302 Luisa Dessus Cruz,2020-21,0.20796459913253784
08X302,M.S. 302 Luisa Dessus Cruz,2021-22,0.1734693944454193
08X302,M.S. 302 Luisa Dessus Cruz,2022-23,0.19945354759693146
08X304,P.S. 304 Early Childhood School,2018-19,0.02549019642174244
08X304,P.S. 304 Early Childhood School,2019-20,0.034682080149650574
08X304,P.S. 304 Early Childhood School,2020-21,0.039772726595401764
08X304,P.S. 304 Early Childhood School,2021-22,0.07003890722990036
08X304,P.S. 304 Early Childhood School,2022-23,0.06822612136602402
08X312,Millennium Art Academy,2018-19,0.06635071337223053
08X312,Millennium Art Academy,2019-20,0.04679802805185318
08X312,Millennium Art Academy,2020-21,0.04859334975481033
08X312,Millennium Art Academy,2021-22,0.0445026196539402
08X312,Millennium Art Academy,2022-23,0.05849582329392433
08X320,Pelham Lab High School,2018-19,0.15578947961330414
08X320,Pelham Lab High School,2019-20,0.14444445073604584
08X320,Pelham Lab High School,2020-21,0.13365155458450317
08X320,Pelham Lab High School,2021-22,0.11209439486265182
08X320,Pelham Lab High School,2022-23,0.0739549845457077
08X333,The Longwood Academy of Discovery,2018-19,0.21279999613761902
08X333,The Longwood Academy of Discovery,2019-20,0.20618556439876556
08X333,The Longwood Academy of Discovery,2020-21,0.21042470633983612
08X333,The Longwood Academy of Discovery,2021-22,0.2032967060804367
08X333,The Longwood Academy of Discovery,2022-23,0.22970296442508698
08X337,The School for Inquiry and Social Justice,2018-19,0.1391650140285492
08X337,The School for Inquiry and Social Justice,2019-20,0.10121457278728485
08X337,The School for Inquiry and Social Justice,2020-21,0.13636364042758942
08X337,The School for Inquiry and Social Justice,2021-22,0.17620137333869934
08X337,The School for Inquiry and Social Justice,2022-23,0.21621622145175934
08X348,Schuylerville Preparatory High School,2018-19,0.14444445073604584
08X348,Schuylerville Preparatory High School,2019-20,0.14882506430149078
08X348,Schuylerville Preparatory High School,2020-21,0.15013404190540314
08X348,Schuylerville Preparatory High School,2021-22,0.20402298867702484
08X348,Schuylerville Preparatory High School,2022-23,0.16711589694023132
08X349,Bronx River High School,2018-19,0.16235293447971344
08X349,Bronx River High School,2019-20,0.15000000596046448
08X349,Bronx River High School,2020-21,0.1443965584039688
08X349,Bronx River High School,2021-22,0.11187214404344559
08X349,Bronx River High School,2022-23,0.09490741044282913
08X367,"Archimedes Academy for Math, Science and Technolog",2018-19,0.10470409691333771
08X367,"Archimedes Academy for Math, Science and Technolog",2019-20,0.1028667762875557
08X367,"Archimedes Academy for Math, Science and Technolog",2020-21,0.09948541969060898
08X367,"Archimedes Academy for Math, Science and Technolog",2021-22,0.1138790026307106
08X367,"Archimedes Academy for Math, Science and Technolog",2022-23,0.12643678486347198
08X371,Urban Institute of Mathematics,2018-19,0.050264548510313034
08X371,Urban Institute of Mathematics,2019-20,0.04407713562250137
08X371,Urban Institute of Mathematics,2020-21,0.05898123234510422
08X371,Urban Institute of Mathematics,2021-22,0.05849582329392433
08X371,Urban Institute of Mathematics,2022-23,0.05645161122083664
08X375,The Bronx Mathematics Preparatory School,2018-19,0.13063062727451324
08X375,The Bronx Mathematics Preparatory School,2019-20,0.1336633712053299
08X375,The Bronx Mathematics Preparatory School,2020-21,0.16489361226558685
08X375,The Bronx Mathematics Preparatory School,2021-22,0.1818181872367859
08X375,The Bronx Mathematics Preparatory School,2022-23,0.15662650763988495
