DBN,School Name,Grade,Year,% Level 3+4
15K464,PARK SLOPE COLLEGIATE,All Grades,2014,5.952381134
15K464,PARK SLOPE COLLEGIATE,6,2013,0
15K464,PARK SLOPE COLLEGIATE,7,2013,0
15K464,PARK SLOPE COLLEGIATE,8,2013,13.63636398
15K464,PARK SLOPE COLLEGIATE,All Grades,2013,4.225352287
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,6,2023,72.93232727
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,7,2023,59.66386414
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,8,2023,62.16216278
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2023,65.64417267
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,6,2022,58.01526642
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,7,2022,47.05882263
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,8,2022,46.21848679
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2022,51.04477692
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,6,2019,73.28767395
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,7,2019,73.23943329
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,8,2019,43.10344696
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2019,68.20809174
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,6,2018,74.30555725
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,7,2018,37.07865143
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,8,2018,27.63157845
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2018,52.1035614
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,6,2017,25.8064518
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,7,2017,28.91566277
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,8,2017,29.03225899
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2017,27.53623199
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,6,2016,19.23077011
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,7,2016,10
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,8,2016,12.5
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2016,15.909091
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,6,2015,12.9032259
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,7,2015,7.692307472
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,8,2015,6.976744175
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2015,9
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,6,2014,13.04347801
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,7,2014,6.666666508
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,8,2014,6.382978916
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2014,7.826086998
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,6,2013,4.166666508
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,7,2013,2.272727251
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,8,2013,15.68627453
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,All Grades,2013,7.692307472
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,3,2023,40.47618866
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,4,2023,46
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,5,2023,29.41176414
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,All Grades,2023,38.46154022
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,3,2022,25
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,4,2022,34
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,5,2022,32.8125
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,All Grades,2022,30.58823586
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,3,2019,28.35820961
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,4,2019,35.84905624
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,5,2019,29.54545403
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,All Grades,2019,31.09756088
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,3,2018,33.33333206
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,4,2018,29.72973061
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,All Grades,2018,31.95876312
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,3,2017,23.80952454
15K516,SUNSET PARK AVENUES ELEMENTARY SCHOOL,All Grades,2017,23.80952454
15K676,RED HOOK NEIGHBORHOOD SCHOOL,3,2023,0
15K676,RED HOOK NEIGHBORHOOD SCHOOL,4,2023,33.33333206
15K676,RED HOOK NEIGHBORHOOD SCHOOL,5,2023,16.66666603
15K676,RED HOOK NEIGHBORHOOD SCHOOL,6,2023,61.53845978
15K676,RED HOOK NEIGHBORHOOD SCHOOL,All Grades,2023,37.0370369
15K676,RED HOOK NEIGHBORHOOD SCHOOL,3,2022,36.36363602
15K676,RED HOOK NEIGHBORHOOD SCHOOL,4,2022,s
15K676,RED HOOK NEIGHBORHOOD SCHOOL,5,2022,0
15K676,RED HOOK NEIGHBORHOOD SCHOOL,All Grades,2022,s
15K676,RED HOOK NEIGHBORHOOD SCHOOL,3,2019,31.25
15K676,RED HOOK NEIGHBORHOOD SCHOOL,4,2019,10.81081104
15K676,RED HOOK NEIGHBORHOOD SCHOOL,5,2019,14.28571415
15K676,RED HOOK NEIGHBORHOOD SCHOOL,All Grades,2019,16.21621704
15K676,RED HOOK NEIGHBORHOOD SCHOOL,3,2018,20
15K676,RED HOOK NEIGHBORHOOD SCHOOL,4,2018,12.5
15K676,RED HOOK NEIGHBORHOOD SCHOOL,5,2018,6.25
15K676,RED HOOK NEIGHBORHOOD SCHOOL,All Grades,2018,13.18681335
15K676,RED HOOK NEIGHBORHOOD SCHOOL,3,2017,10
15K676,RED HOOK NEIGHBORHOOD SCHOOL,4,2017,9.090909004
15K676,RED HOOK NEIGHBORHOOD SCHOOL,5,2017,13.63636398
15K676,RED HOOK NEIGHBORHOOD SCHOOL,All Grades,2017,10.5882349
15K676,RED HOOK NEIGHBORHOOD SCHOOL,3,2016,0
15K676,RED HOOK NEIGHBORHOOD SCHOOL,4,2016,9.090909004
15K676,RED HOOK NEIGHBORHOOD SCHOOL,5,2016,7.142857075
15K676,RED HOOK NEIGHBORHOOD SCHOOL,All Grades,2016,4.878048897
15K676,RED HOOK NEIGHBORHOOD SCHOOL,3,2015,15.78947353
15K676,RED HOOK NEIGHBORHOOD SCHOOL,4,2015,14.28571415
15K676,RED HOOK NEIGHBORHOOD SCHOOL,5,2015,4.166666508
15K676,RED HOOK NEIGHBORHOOD SCHOOL,All Grades,2015,11.26760578
15K676,RED HOOK NEIGHBORHOOD SCHOOL,3,2014,7.142857075
15K676,RED HOOK NEIGHBORHOOD SCHOOL,4,2014,4.166666508
15K676,RED HOOK NEIGHBORHOOD SCHOOL,5,2014,7.407407284
15K676,RED HOOK NEIGHBORHOOD SCHOOL,All Grades,2014,6.32911396
15K676,RED HOOK NEIGHBORHOOD SCHOOL,3,2013,20.83333397
15K676,RED HOOK NEIGHBORHOOD SCHOOL,4,2013,8.823529243
15K676,RED HOOK NEIGHBORHOOD SCHOOL,5,2013,12.12121201
15K676,RED HOOK NEIGHBORHOOD SCHOOL,All Grades,2013,13.18681335
15K821,SUNSET PARK PREP,6,2023,30.2752285
15K821,SUNSET PARK PREP,7,2023,38.82352829
15K821,SUNSET PARK PREP,8,2023,47.00854874
15K821,SUNSET PARK PREP,All Grades,2023,38.90675354
15K821,SUNSET PARK PREP,6,2022,40.67796707
15K821,SUNSET PARK PREP,7,2022,30.65693474
15K821,SUNSET PARK PREP,8,2022,25
15K821,SUNSET PARK PREP,All Grades,2022,31.78294563
15K821,SUNSET PARK PREP,6,2019,36.99422073
15K821,SUNSET PARK PREP,7,2019,41.76470566
15K821,SUNSET PARK PREP,8,2019,39.50617218
15K821,SUNSET PARK PREP,All Grades,2019,39.40594101
15K821,SUNSET PARK PREP,6,2018,43.78698349
15K821,SUNSET PARK PREP,7,2018,31.90184021
15K821,SUNSET PARK PREP,8,2018,45.09803772
15K821,SUNSET PARK PREP,All Grades,2018,40.20618439
15K821,SUNSET PARK PREP,6,2017,15.88235283
15K821,SUNSET PARK PREP,7,2017,30.37974739
15K821,SUNSET PARK PREP,8,2017,61.14649582
15K821,SUNSET PARK PREP,All Grades,2017,35.25773239
15K821,SUNSET PARK PREP,6,2016,18.90243912
15K821,SUNSET PARK PREP,7,2016,45.73170853
15K821,SUNSET PARK PREP,8,2016,48.466259
15K821,SUNSET PARK PREP,All Grades,2016,37.6782074
15K821,SUNSET PARK PREP,6,2015,36.746986390000004
15K821,SUNSET PARK PREP,7,2015,27.77777863
15K821,SUNSET PARK PREP,8,2015,34.73053741
15K821,SUNSET PARK PREP,All Grades,2015,33.13131332
15K821,SUNSET PARK PREP,6,2014,21.4285717
15K821,SUNSET PARK PREP,7,2014,16.56804657
15K821,SUNSET PARK PREP,8,2014,27.71084404
15K821,SUNSET PARK PREP,All Grades,2014,21.86878777
15K821,SUNSET PARK PREP,6,2013,14.97006035
15K821,SUNSET PARK PREP,7,2013,21.63742638
15K821,SUNSET PARK PREP,8,2013,19.87179565
15K821,SUNSET PARK PREP,All Grades,2013,18.82591057
15K839,M.S. 839,6,2023,61.0389595
15K839,M.S. 839,7,2023,53.03030396
15K839,M.S. 839,8,2023,66.66666412
15K839,M.S. 839,All Grades,2023,60
15K839,M.S. 839,6,2022,61.11111069
15K839,M.S. 839,7,2022,61.19403076
15K839,M.S. 839,8,2022,57.5
15K839,M.S. 839,All Grades,2022,60.33519363
15K839,M.S. 839,6,2019,55.84415436
15K839,M.S. 839,7,2019,55.3571434
15K839,M.S. 839,8,2019,56.25
15K839,M.S. 839,All Grades,2019,55.75757599
15K839,M.S. 839,6,2018,61.81818008
15K839,M.S. 839,7,2018,59.25925827
15K839,M.S. 839,8,2018,47.61904907
15K839,M.S. 839,All Grades,2018,58.59872437
15K839,M.S. 839,6,2017,45.12195206
15K839,M.S. 839,7,2017,50
15K839,M.S. 839,All Grades,2017,47.64706039
15K839,M.S. 839,6,2016,38.57143021
15K839,M.S. 839,All Grades,2016,38.57143021
15K896,THE SCHOOL OF CREATIVITY AND INNOVATION,3,2023,59.375
15K896,THE SCHOOL OF CREATIVITY AND INNOVATION,4,2023,62.5
15K896,THE SCHOOL OF CREATIVITY AND INNOVATION,All Grades,2023,60
15K896,THE SCHOOL OF CREATIVITY AND INNOVATION,3,2022,55.55555725
15K896,THE SCHOOL OF CREATIVITY AND INNOVATION,All Grades,2022,55.55555725
16K005,P.S. 005 DR. RONALD MCNAIR,3,2023,33.33333206
16K005,P.S. 005 DR. RONALD MCNAIR,4,2023,76.92308044
16K005,P.S. 005 DR. RONALD MCNAIR,5,2023,42.8571434
16K005,P.S. 005 DR. RONALD MCNAIR,All Grades,2023,50
16K005,P.S. 005 DR. RONALD MCNAIR,3,2022,18.75
16K005,P.S. 005 DR. RONALD MCNAIR,4,2022,64.2857132
16K005,P.S. 005 DR. RONALD MCNAIR,5,2022,33.33333206
16K005,P.S. 005 DR. RONALD MCNAIR,All Grades,2022,38.09523773
16K005,P.S. 005 DR. RONALD MCNAIR,3,2019,28
16K005,P.S. 005 DR. RONALD MCNAIR,4,2019,18.51851845
16K005,P.S. 005 DR. RONALD MCNAIR,5,2019,50
16K005,P.S. 005 DR. RONALD MCNAIR,All Grades,2019,29.41176414
16K005,P.S. 005 DR. RONALD MCNAIR,3,2018,41.66666794
16K005,P.S. 005 DR. RONALD MCNAIR,4,2018,63.63636398
16K005,P.S. 005 DR. RONALD MCNAIR,5,2018,38.09523773
16K005,P.S. 005 DR. RONALD MCNAIR,All Grades,2018,47.76119232
16K005,P.S. 005 DR. RONALD MCNAIR,3,2017,29.16666603
16K005,P.S. 005 DR. RONALD MCNAIR,4,2017,22.22222137
16K005,P.S. 005 DR. RONALD MCNAIR,5,2017,23.80952454
16K005,P.S. 005 DR. RONALD MCNAIR,All Grades,2017,25.39682579
16K005,P.S. 005 DR. RONALD MCNAIR,3,2016,57.1428566
16K005,P.S. 005 DR. RONALD MCNAIR,4,2016,57.69230652
16K005,P.S. 005 DR. RONALD MCNAIR,5,2016,58.82352829
16K005,P.S. 005 DR. RONALD MCNAIR,All Grades,2016,57.74647903
16K005,P.S. 005 DR. RONALD MCNAIR,3,2015,17.02127647
16K005,P.S. 005 DR. RONALD MCNAIR,4,2015,7.407407284
16K005,P.S. 005 DR. RONALD MCNAIR,5,2015,2.380952358
16K005,P.S. 005 DR. RONALD MCNAIR,All Grades,2015,9.482758522
16K005,P.S. 005 DR. RONALD MCNAIR,3,2014,4.444444656
16K005,P.S. 005 DR. RONALD MCNAIR,4,2014,15.21739101
16K005,P.S. 005 DR. RONALD MCNAIR,5,2014,5.555555344
16K005,P.S. 005 DR. RONALD MCNAIR,All Grades,2014,8.661417007
16K005,P.S. 005 DR. RONALD MCNAIR,3,2013,7.407407284
16K005,P.S. 005 DR. RONALD MCNAIR,4,2013,10
16K005,P.S. 005 DR. RONALD MCNAIR,5,2013,8.474575996
16K005,P.S. 005 DR. RONALD MCNAIR,All Grades,2013,8.588956833
16K021,P.S. 021 CRISPUS ATTUCKS,3,2023,64.15093994
16K021,P.S. 021 CRISPUS ATTUCKS,4,2023,71.42857361
16K021,P.S. 021 CRISPUS ATTUCKS,5,2023,54.71697998
16K021,P.S. 021 CRISPUS ATTUCKS,All Grades,2023,63.58024597
16K021,P.S. 021 CRISPUS ATTUCKS,3,2022,59.64912415
16K021,P.S. 021 CRISPUS ATTUCKS,4,2022,55.3571434
16K021,P.S. 021 CRISPUS ATTUCKS,5,2022,50.76922989
16K021,P.S. 021 CRISPUS ATTUCKS,All Grades,2022,55.05617905
16K021,P.S. 021 CRISPUS ATTUCKS,3,2019,55.714286799999996
16K021,P.S. 021 CRISPUS ATTUCKS,4,2019,69.56521606
16K021,P.S. 021 CRISPUS ATTUCKS,5,2019,41.0256424
16K021,P.S. 021 CRISPUS ATTUCKS,All Grades,2019,56.25
16K021,P.S. 021 CRISPUS ATTUCKS,3,2018,52.27272797
16K021,P.S. 021 CRISPUS ATTUCKS,4,2018,79.26829529
16K021,P.S. 021 CRISPUS ATTUCKS,5,2018,42.04545593
16K021,P.S. 021 CRISPUS ATTUCKS,All Grades,2018,57.36434174
16K021,P.S. 021 CRISPUS ATTUCKS,3,2017,35.06493378
16K021,P.S. 021 CRISPUS ATTUCKS,4,2017,44.1860466
16K021,P.S. 021 CRISPUS ATTUCKS,5,2017,15.27777767
16K021,P.S. 021 CRISPUS ATTUCKS,All Grades,2017,32.3404274
16K021,P.S. 021 CRISPUS ATTUCKS,3,2016,49.31506729
16K021,P.S. 021 CRISPUS ATTUCKS,4,2016,42.64706039
16K021,P.S. 021 CRISPUS ATTUCKS,5,2016,34.52381134
16K021,P.S. 021 CRISPUS ATTUCKS,All Grades,2016,41.77777863
16K021,P.S. 021 CRISPUS ATTUCKS,3,2015,22.36842155
16K021,P.S. 021 CRISPUS ATTUCKS,4,2015,37
16K021,P.S. 021 CRISPUS ATTUCKS,5,2015,20.930233
16K021,P.S. 021 CRISPUS ATTUCKS,All Grades,2015,27.48091698
16K021,P.S. 021 CRISPUS ATTUCKS,3,2014,29.52380943
16K021,P.S. 021 CRISPUS ATTUCKS,4,2014,33
16K021,P.S. 021 CRISPUS ATTUCKS,5,2014,30.37974739
16K021,P.S. 021 CRISPUS ATTUCKS,All Grades,2014,30.98591614
16K021,P.S. 021 CRISPUS ATTUCKS,3,2013,30.09708786
16K021,P.S. 021 CRISPUS ATTUCKS,4,2013,37.23404312
16K021,P.S. 021 CRISPUS ATTUCKS,5,2013,29.78723335
16K021,P.S. 021 CRISPUS ATTUCKS,All Grades,2013,32.30240631
16K025,P.S. 025 EUBIE BLAKE SCHOOL,3,2023,57.1428566
16K025,P.S. 025 EUBIE BLAKE SCHOOL,4,2023,s
16K025,P.S. 025 EUBIE BLAKE SCHOOL,5,2023,0
16K025,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,2023,s
16K025,P.S. 025 EUBIE BLAKE SCHOOL,3,2022,s
16K025,P.S. 025 EUBIE BLAKE SCHOOL,4,2022,33.33333206
16K025,P.S. 025 EUBIE BLAKE SCHOOL,5,2022,14.28571415
16K025,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,2022,s
16K025,P.S. 025 EUBIE BLAKE SCHOOL,3,2019,55.55555725
16K025,P.S. 025 EUBIE BLAKE SCHOOL,4,2019,66.66666412
16K025,P.S. 025 EUBIE BLAKE SCHOOL,5,2019,41.66666794
16K025,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,2019,53.33333206
16K025,P.S. 025 EUBIE BLAKE SCHOOL,3,2018,75
16K025,P.S. 025 EUBIE BLAKE SCHOOL,4,2018,63.63636398
16K025,P.S. 025 EUBIE BLAKE SCHOOL,5,2018,13.33333302
16K025,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,2018,50
16K025,P.S. 025 EUBIE BLAKE SCHOOL,3,2017,35.29411697
16K025,P.S. 025 EUBIE BLAKE SCHOOL,4,2017,76.47058868
16K025,P.S. 025 EUBIE BLAKE SCHOOL,5,2017,35.714286799999996
16K025,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,2017,50
16K025,P.S. 025 EUBIE BLAKE SCHOOL,3,2016,62.5
16K025,P.S. 025 EUBIE BLAKE SCHOOL,4,2016,25
16K025,P.S. 025 EUBIE BLAKE SCHOOL,5,2016,5
16K025,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,2016,28.84615326
16K025,P.S. 025 EUBIE BLAKE SCHOOL,3,2015,14.28571415
16K025,P.S. 025 EUBIE BLAKE SCHOOL,4,2015,4.545454502
16K025,P.S. 025 EUBIE BLAKE SCHOOL,5,2015,15.38461494
16K025,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,2015,11.594203
16K025,P.S. 025 EUBIE BLAKE SCHOOL,3,2014,6.666666508
16K025,P.S. 025 EUBIE BLAKE SCHOOL,4,2014,10.34482765
16K025,P.S. 025 EUBIE BLAKE SCHOOL,5,2014,19.35483932
16K025,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,2014,12.22222233
16K025,P.S. 025 EUBIE BLAKE SCHOOL,3,2013,15.38461494
16K025,P.S. 025 EUBIE BLAKE SCHOOL,4,2013,12.19512177
16K025,P.S. 025 EUBIE BLAKE SCHOOL,5,2013,12.5
16K025,P.S. 025 EUBIE BLAKE SCHOOL,All Grades,2013,13.33333302
16K026,P.S. 026 JESSE OWENS,3,2023,33.33333206
16K026,P.S. 026 JESSE OWENS,4,2023,50
16K026,P.S. 026 JESSE OWENS,5,2023,50
16K026,P.S. 026 JESSE OWENS,All Grades,2023,44.77611923
16K026,P.S. 026 JESSE OWENS,3,2022,63.15789413
16K026,P.S. 026 JESSE OWENS,4,2022,69.56521606
16K026,P.S. 026 JESSE OWENS,5,2022,23.80952454
16K026,P.S. 026 JESSE OWENS,All Grades,2022,52.38095093
16K026,P.S. 026 JESSE OWENS,3,2019,70
16K026,P.S. 026 JESSE OWENS,4,2019,55.31914902
16K026,P.S. 026 JESSE OWENS,5,2019,60.5263176
16K026,P.S. 026 JESSE OWENS,All Grades,2019,62.22222137
16K026,P.S. 026 JESSE OWENS,3,2018,69.2307663
16K026,P.S. 026 JESSE OWENS,4,2018,42.8571434
16K026,P.S. 026 JESSE OWENS,5,2018,45.45454407
16K026,P.S. 026 JESSE OWENS,All Grades,2018,55.96330261
16K026,P.S. 026 JESSE OWENS,3,2017,50
16K026,P.S. 026 JESSE OWENS,4,2017,11.11111069
16K026,P.S. 026 JESSE OWENS,5,2017,68
16K026,P.S. 026 JESSE OWENS,All Grades,2017,43.33333206
16K026,P.S. 026 JESSE OWENS,3,2016,37.5
16K026,P.S. 026 JESSE OWENS,4,2016,32.1428566
16K026,P.S. 026 JESSE OWENS,5,2016,55.55555725
16K026,P.S. 026 JESSE OWENS,All Grades,2016,41.77215195
16K026,P.S. 026 JESSE OWENS,3,2015,37.5
16K026,P.S. 026 JESSE OWENS,4,2015,39.285713200000004
16K026,P.S. 026 JESSE OWENS,5,2015,7.142857075
16K026,P.S. 026 JESSE OWENS,All Grades,2015,28.40909004
16K026,P.S. 026 JESSE OWENS,3,2014,18.75
16K026,P.S. 026 JESSE OWENS,4,2014,37.5
16K026,P.S. 026 JESSE OWENS,5,2014,10
16K026,P.S. 026 JESSE OWENS,All Grades,2014,22.34042549
16K026,P.S. 026 JESSE OWENS,3,2013,16.21621704
16K026,P.S. 026 JESSE OWENS,4,2013,15.38461494
16K026,P.S. 026 JESSE OWENS,5,2013,27.27272797
16K026,P.S. 026 JESSE OWENS,All Grades,2013,19.54887199
16K035,M.S. 035 STEPHEN DECATUR,6,2023,44.23077011
16K035,M.S. 035 STEPHEN DECATUR,7,2023,68.51851654
16K035,M.S. 035 STEPHEN DECATUR,8,2023,65
16K035,M.S. 035 STEPHEN DECATUR,All Grades,2023,59.63855362
16K035,M.S. 035 STEPHEN DECATUR,6,2022,52.94117737
16K035,M.S. 035 STEPHEN DECATUR,7,2022,40.67796707
16K035,M.S. 035 STEPHEN DECATUR,8,2022,54.34782791
16K035,M.S. 035 STEPHEN DECATUR,All Grades,2022,48.71794891
16K035,M.S. 035 STEPHEN DECATUR,6,2019,35.29411697
16K035,M.S. 035 STEPHEN DECATUR,7,2019,33.82352829
16K035,M.S. 035 STEPHEN DECATUR,8,2019,41.57303238
16K035,M.S. 035 STEPHEN DECATUR,All Grades,2019,37.5
16K035,M.S. 035 STEPHEN DECATUR,6,2018,30.15872955
16K035,M.S. 035 STEPHEN DECATUR,7,2018,22.58064461
16K035,M.S. 035 STEPHEN DECATUR,8,2018,28.98550797
16K035,M.S. 035 STEPHEN DECATUR,All Grades,2018,26.66666603
16K035,M.S. 035 STEPHEN DECATUR,6,2017,18.46153831
16K035,M.S. 035 STEPHEN DECATUR,7,2017,22.91666603
16K035,M.S. 035 STEPHEN DECATUR,8,2017,31.57894707
16K035,M.S. 035 STEPHEN DECATUR,All Grades,2017,24.11764717
16K035,M.S. 035 STEPHEN DECATUR,6,2016,16.66666603
16K035,M.S. 035 STEPHEN DECATUR,7,2016,14
16K035,M.S. 035 STEPHEN DECATUR,8,2016,42.30769348
16K035,M.S. 035 STEPHEN DECATUR,All Grades,2016,25
16K035,M.S. 035 STEPHEN DECATUR,6,2015,14.54545498
16K035,M.S. 035 STEPHEN DECATUR,7,2015,16.66666603
16K035,M.S. 035 STEPHEN DECATUR,8,2015,24.52830124
16K035,M.S. 035 STEPHEN DECATUR,All Grades,2015,18.51851845
16K035,M.S. 035 STEPHEN DECATUR,6,2014,3.571428537
16K035,M.S. 035 STEPHEN DECATUR,7,2014,18.03278732
16K035,M.S. 035 STEPHEN DECATUR,8,2014,20.3125
16K035,M.S. 035 STEPHEN DECATUR,All Grades,2014,14.36464119
16K035,M.S. 035 STEPHEN DECATUR,6,2013,4.761904716
16K035,M.S. 035 STEPHEN DECATUR,7,2013,10.9375
16K035,M.S. 035 STEPHEN DECATUR,8,2013,7.936507702
16K035,M.S. 035 STEPHEN DECATUR,All Grades,2013,7.894736767
16K040,P.S. 040 GEORGE W. CARVER,3,2023,87.17948914
16K040,P.S. 040 GEORGE W. CARVER,4,2023,78.94736481
16K040,P.S. 040 GEORGE W. CARVER,5,2023,75
16K040,P.S. 040 GEORGE W. CARVER,All Grades,2023,80.53097534
16K040,P.S. 040 GEORGE W. CARVER,3,2022,64.86486816
16K040,P.S. 040 GEORGE W. CARVER,4,2022,55.8139534
16K040,P.S. 040 GEORGE W. CARVER,5,2022,31.57894707
16K040,P.S. 040 GEORGE W. CARVER,All Grades,2022,50.84745789
16K040,P.S. 040 GEORGE W. CARVER,3,2019,75
16K040,P.S. 040 GEORGE W. CARVER,4,2019,47.72727203
16K040,P.S. 040 GEORGE W. CARVER,5,2019,40.42553329
16K040,P.S. 040 GEORGE W. CARVER,All Grades,2019,55.24475479
16K040,P.S. 040 GEORGE W. CARVER,3,2018,73.68421173
16K040,P.S. 040 GEORGE W. CARVER,4,2018,80
16K040,P.S. 040 GEORGE W. CARVER,5,2018,30.76922989
16K040,P.S. 040 GEORGE W. CARVER,All Grades,2018,62.99212646
16K040,P.S. 040 GEORGE W. CARVER,3,2017,34.78260803
16K040,P.S. 040 GEORGE W. CARVER,4,2017,20.930233
16K040,P.S. 040 GEORGE W. CARVER,5,2017,16.21621704
16K040,P.S. 040 GEORGE W. CARVER,All Grades,2017,24.60317421
16K040,P.S. 040 GEORGE W. CARVER,3,2016,17.77777863
16K040,P.S. 040 GEORGE W. CARVER,4,2016,27.9069767
16K040,P.S. 040 GEORGE W. CARVER,5,2016,31.25
16K040,P.S. 040 GEORGE W. CARVER,All Grades,2016,25
16K040,P.S. 040 GEORGE W. CARVER,3,2015,15
16K040,P.S. 040 GEORGE W. CARVER,4,2015,20
16K040,P.S. 040 GEORGE W. CARVER,5,2015,2.439024448
16K040,P.S. 040 GEORGE W. CARVER,All Grades,2015,12.06896591
16K040,P.S. 040 GEORGE W. CARVER,3,2014,16.66666603
16K040,P.S. 040 GEORGE W. CARVER,4,2014,29.62962914
16K040,P.S. 040 GEORGE W. CARVER,5,2014,23.52941132
16K040,P.S. 040 GEORGE W. CARVER,All Grades,2014,23.84615326
16K040,P.S. 040 GEORGE W. CARVER,3,2013,18.75
16K040,P.S. 040 GEORGE W. CARVER,4,2013,11.428571699999999
16K040,P.S. 040 GEORGE W. CARVER,5,2013,37.20930099
16K040,P.S. 040 GEORGE W. CARVER,All Grades,2013,23.01587296
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,6,2023,14.28571415
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,7,2023,34.48275757
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,8,2023,35.48387146
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,All Grades,2023,31.08108139
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,6,2022,45.16128922
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,7,2022,35.714286799999996
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,8,2022,40
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,All Grades,2022,40.50632858
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,6,2019,25
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,7,2019,18.75
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,8,2019,48.07692337
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,All Grades,2019,31.81818199
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,6,2018,34.09090805
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,7,2018,27.08333397
